id,telecallerId,leadId,client,status,comments,calledAt,createdAt
37d7b090-ba7c-4dfb-ac49-913cea9e6bd3,4248b521-ce3f-4897-a30d-35c9ee81f746,04f9ffb1-c337-4e5b-b07b-e42d8b36f9b2,Uber Eats,Not Interested - Wrong Number,,2019-10-21T16:00:00Z,2019-12-26T18:09:41.308Z
37db0d65-673c-4120-b343-a456904937ce,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,af2079df-cd41-4287-96e6-87bed4901753,Zomato,Got Other Jobs,,2020-06-01T10:30:00Z,2019-12-26T17:26:36.646Z
37e19e63-54a8-44aa-9285-7e4f12713e57,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,c7b45625-6e51-4bb7-9b02-873b6038940e,Zomato,Not Interested - Applied by Mistake,,2019-07-23T10:30:00Z,2019-12-26T17:32:21.451Z
37e2181e-72a6-4de3-a609-a6cc545fbf87,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,38790141-8555-4c48-ae71-ae7d9c0acbad,Rapido,Want Non-Delivery Jobs,,2020-04-01T10:30:00Z,2019-12-26T17:21:10.542Z
37e3bcbe-2750-4d69-9f0f-69039af0db22,4248b521-ce3f-4897-a30d-35c9ee81f746,dc4bd645-89ef-4214-a391-3fe7a731446e,Swiggy,Not Interested - Location Issue,,2019-07-30T16:00:00Z,2019-12-26T17:36:12.920Z
37e69b3e-b410-4076-b609-895dae495dae,4248b521-ce3f-4897-a30d-35c9ee81f746,7a082d41-15c9-4f13-b055-84213d4574bc,Zomato,Very Interested,Pune(Going on Tue),2019-08-12T14:00:00Z,2019-12-26T17:52:58.560Z
37eb611c-1417-4e42-941f-28109173f0e6,4248b521-ce3f-4897-a30d-35c9ee81f746,d69152be-1cca-4bfc-9901-6987c8b0a6bf,Zomato,Wrong Number/Number Not Valid,,2019-08-28T17:00:00Z,2019-12-26T17:59:56.276Z
37ed3188-853a-4142-a8b8-f97100ef5672,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,d9b2345c-492b-48c0-9be7-29d2b3e43762,Swiggy,CNP/Switched Off/Not Reachable,,2019-08-09T13:00:00Z,2019-12-26T17:31:27.164Z
37f00f41-05b7-482a-96d7-6e3544f8ed61,4248b521-ce3f-4897-a30d-35c9ee81f746,a6136206-35e2-4944-b704-23e7668cee25,Swiggy,Applied for Someone Else,His Friend Joined and And Lift the Job,2019-08-01T14:00:00Z,2019-12-26T17:36:12.436Z
37f5318e-ea30-4e05-b14d-c51a5fbb4bb0,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,888739fb-6276-419f-8d22-11b06ae92f65,Zomato,Not Sure,He will call back,2020-06-01T10:30:00Z,2019-12-26T17:26:38.494Z
37fa21e8-9557-4b1a-ad4f-9c2c0546930e,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,114af6e0-2002-426d-b4f9-74f94b62f878,,Got Other Jobs,,2020-04-01T10:30:00Z,2019-12-26T17:21:12.822Z
3802c731-ffef-4c4d-a989-486106455942,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,ca91a539-2c3c-433b-8ac8-52e6d05378c3,Rapido,Very Interested,Going on Fri,2020-05-01T10:30:00Z,2019-12-26T17:22:20.099Z
3803df1a-759c-4cc5-9fcf-9b142cf7fbf5,4248b521-ce3f-4897-a30d-35c9ee81f746,70eeb4b9-d951-4816-8ba6-7f7481bfd77d,Zomato,Very Interested,Going on Mon,2019-08-16T11:00:00Z,2019-12-26T17:52:59.264Z
38082a2e-2685-4d95-b0b0-6d5ef0a9069c,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,1c0744c6-3ad7-4e18-b384-380e925b3545,,CNP/Switched Off/Not Reachable,,2020-04-01T10:30:00Z,2019-12-26T17:21:10.687Z
3809da97-d77f-4b61-b93e-f2e361ba526b,4248b521-ce3f-4897-a30d-35c9ee81f746,785b72fc-8cb2-4719-870c-ecdf69931314,Zomato,Interested,Next Week,2019-07-19T14:00:00Z,2019-12-26T17:40:06.726Z
380d224e-3462-4a04-a72c-e0e64f2fefe3,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,3410ed22-0eb3-4f59-8b32-14901752d1ad,Uber Eats,Language Barrier,,2019-10-15T15:30:00Z,2019-12-26T18:08:17.874Z
380d745f-3f9b-4d57-b22d-0e5dba5aa6ad,4248b521-ce3f-4897-a30d-35c9ee81f746,c700cf60-9b01-4a42-96ff-a90843e2dc6a,Zomato,Interested,After 1 Month,2019-10-03T14:30:00Z,2019-12-26T18:09:38.020Z
380e462e-cb8d-458c-9776-1b653d5bdcb7,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,9bba73f0-bc58-4f91-9676-d9c3fd47d0a3,Zomato,CNP/Switched Off/Not Reachable,,2019-08-29T15:30:00Z,2019-12-26T17:43:59.226Z
3815ac08-9aa8-4822-b5fc-c5b15e3e69a5,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,e7afb9a9-7243-4828-9709-1361d6a5e019,Swiggy,Not Interested - Got Other Jobs,,2019-10-10T14:00:00Z,2019-12-26T18:13:51.147Z
381f01bd-f9b0-4b53-98ac-7ca55b2d7e8b,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,67a1c306-8963-492e-b2f8-152ea8326a20,Zomato,Applied by mistake,,2020-06-01T10:30:00Z,2019-12-26T17:26:37.970Z
382397ac-04c1-4039-90e1-40be859a51bf,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,98075026-a39c-4378-9e48-a1929d125961,Zomato,CNP/Switched Off/Not Reachable,Going on Wed,2020-06-01T10:30:00Z,2019-12-26T17:26:37.158Z
382bb538-9ff3-47de-a7b8-51e7042139c3,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,2252af4a-67fa-461a-9e88-5a15bcd6360d,Uber Eats,Not Interested - Not Applied,Chennai,2019-11-12T15:00:00Z,2019-12-26T18:17:14.902Z
383195ec-4380-4223-948b-1045539a1229,4248b521-ce3f-4897-a30d-35c9ee81f746,97dcf4d0-dc88-4185-b591-79af6c6c1e69,Zomato,CNP/Switched Off/Not Reachable,,2019-08-13T14:00:00Z,2019-12-26T17:52:56.474Z
3833da18-8145-46ef-84da-797ff26ce5a0,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,fea7fb85-3355-4747-98fd-dae1b9aca52a,Lalamove,CNP/Switched Off/Not Reachable,,2019-08-27T15:00:00Z,2019-12-26T17:42:54.801Z
383956a3-2bcf-4810-b00a-78364a51bdad,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,0ecb459e-a611-4cfd-99d4-1be70cc4b93e,Zomato,Not Interested - Got Other Jobs,,2019-10-10T16:30:00Z,2019-12-26T18:08:19.104Z
383baa59-4c58-4bb2-91d2-f81bd8d0c8ce,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,0a95d3f7-6338-49f1-b1ec-06bf708b4a86,Zomato,CNP/Switched Off/Not Reachable,,2020-06-01T10:30:00Z,2019-12-26T17:26:37.351Z
383bb39e-0d84-4dc3-9de6-4595fe1d518c,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,6ffc0253-e520-4ca8-bef9-05125cf84026,Uber eats,Switched Off/Not Reachable,,2019-11-06T16:30:00Z,2019-12-26T18:17:19.134Z
383fbfc6-6521-4e0e-b5e9-e12fbb72875f,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,faac1153-2c2b-432b-8cc4-dd77897c0ed6,Swiggy,CNP/Switched Off/Not Reachable,,2019-08-05T17:30:00Z,2019-12-26T17:31:26.872Z
384d1d7c-c479-4527-a5ef-a6940c2862a6,4248b521-ce3f-4897-a30d-35c9ee81f746,39231f1b-7a55-4001-ba62-ea5880141ef3,Zomato,Not Interested - Disconnected the Call,,2019-07-19T11:00:00Z,2019-12-26T17:33:38.860Z
384fa6a8-7c36-4726-8251-aced59c76650,4248b521-ce3f-4897-a30d-35c9ee81f746,5e11dfa4-c658-41ff-8b5a-7de54af1985c,Rapido,Not Interested - Wrong Number,No Imcoming Call,2019-10-14T12:30:00Z,2019-12-26T18:09:40.331Z
385048ee-b51e-45c1-9b78-8875cfabd6a8,4248b521-ce3f-4897-a30d-35c9ee81f746,ad17b6bd-c7d9-4774-8a16-eb0d33c4dc2f,Zomato,Not Interested - Want Other Delivery Jobs,,2019-08-08T14:00:00Z,2019-12-26T17:55:53.346Z
3851cdbc-ce79-42cf-9a1f-9fcbf20a9b82,4248b521-ce3f-4897-a30d-35c9ee81f746,32e74385-f565-445f-aeb4-1896e328b9ed,Zomato,Not Interested - Others,He was working in Zomato Before,2019-08-20T15:00:00Z,2019-12-26T17:52:57.403Z
386b5b82-670f-40b2-8f6b-9091edd2b708,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,c3d1bb99-169e-44c0-ae5f-da24110faaeb,Zomato,Disconnected the Call,,2020-06-01T10:30:00Z,2019-12-26T17:26:39.585Z
387c901d-fd18-471a-ae2c-9227b71da6e0,4248b521-ce3f-4897-a30d-35c9ee81f746,b38afc38-417a-4b62-a828-c879725fe192,Swiggy,Not Interested - Wrong Number,Wrong person,2019-10-04T11:30:00Z,2019-12-26T18:09:40.709Z
3888fdc2-fd25-4bdf-afd6-814989118e92,4248b521-ce3f-4897-a30d-35c9ee81f746,f05a2c04-4a2c-4cb9-971d-c4df8e3cc2c6,Uber Eats,Switched Off/Not Reachable/No Incoming,No Incoming Call,2019-10-30T15:00:00Z,2019-12-26T18:09:40.654Z
388bfa54-c213-481f-a451-9ff40a8922a2,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,9f9f0c5e-ec6c-4fdd-b70e-f93da45461da,Zomato,CNP/Switched Off/Not Reachable,,2020-05-01T10:30:00Z,2019-12-26T17:22:21.568Z
389baec3-70fe-4950-ad20-aa2084501ff9,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,0d2fd216-da53-4ef0-9a12-71c2c67b5be5,Zomato,Wrong Number/Number Not Valid,,2020-06-01T10:30:00Z,2019-12-26T17:26:36.553Z
38a072c5-4465-4b2a-946e-e86af1757396,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,de972648-d7a8-4fd3-89bd-b9f1fdf7f960,Amazon Flex,Very Interested,Going on 14th Nov,2019-11-13T11:30:00Z,2019-12-26T18:17:15.071Z
38a32f2a-6d85-407a-ae2d-15a7ab7997e6,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,df548f95-e623-4248-80a8-35f2b1dbcd42,Zomato,Not Interested - Not Applied,,2019-09-06T10:30:00Z,2019-12-26T17:46:23.060Z
38a731ed-f430-4d67-b2ef-b2349017c177,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,f0183a92-ca7b-4503-a40e-59c73aa49be8,Swiggy,Switched Off/Not Reachable/No Incoming,,2019-10-31T14:30:00Z,2019-12-26T18:08:18.355Z
38a85b70-8096-425e-89c9-205577bae6cd,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,e8db5bcd-0801-4475-8932-4e8254566f08,Zomato,Disconnected the Call,,2020-05-01T10:30:00Z,2019-12-26T17:22:22.765Z
38aec80e-168b-42d5-97cd-49c490492ad0,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,23abb882-5aab-4ceb-a009-e2c14eba6219,Dunzo,Not Interested - Want Jobs in Other Category,Looking in office field,2019-10-23T16:30:00Z,2019-12-26T18:08:18.269Z
38afe020-9854-4932-b764-e2063e3ae7be,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,3cc499d7-5854-410e-beda-8d4748ac32dc,Zomato,Very Interested,Going on Thu,2020-06-01T10:30:00Z,2019-12-26T17:26:36.509Z
38b5ba7b-c2bf-4dfd-8db4-5c25058178b0,4248b521-ce3f-4897-a30d-35c9ee81f746,83a47e75-c373-4892-abd5-50fc2def90e3,Zomato,Very Interested,Going on Fri,2019-08-20T11:00:00Z,2019-12-26T17:52:59.629Z
38b80f2e-25e5-43bb-a9da-013363e85fd4,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,5a11c509-6e59-4adc-a3a4-c7482afc24fc,1 MG,Not Interested,,2020-05-01T10:30:00Z,2019-12-26T17:22:22.330Z
38b961a8-b760-4410-9cb5-40023914ecf7,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,e2533468-fdc7-4abb-8d06-b6237afc1778,Lynk,Not Interested - Disconnected the Call,,2019-10-15T12:00:00Z,2019-12-26T18:08:20.325Z
38bd34f5-352c-4d85-ac1e-6dd6257801f2,4248b521-ce3f-4897-a30d-35c9ee81f746,c7f0aef3-4257-4bdc-a412-b236fe401cb5,Uber Eats,Switched Off/Not Reachable/No Incoming,,2019-10-16T10:30:00Z,2019-12-26T18:09:38.600Z
38bddab3-9245-4fbc-bd2f-27dbe2c870ed,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,d16f6ec0-e790-4f7b-93bb-b1ddca7352ad,Swiggy,Very Interested,Going on Saturday,2019-11-01T11:00:00Z,2019-12-26T18:08:20.888Z
38c100c6-49a8-44fa-9191-3f0f4f84dcf8,4248b521-ce3f-4897-a30d-35c9ee81f746,f6ecd999-f635-4a34-ad47-6c5fd6fd4687,Micelio,Not Interested - Disconnected the Call,,2019-10-14T16:30:00Z,2019-12-26T18:09:38.550Z
38c770bb-b648-46b2-94d9-03beb59219dc,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,292bac7f-4f9c-48b9-af2c-c1c7580987d8,1 MG,CNP/Switched Off/Not Reachable,,2020-05-01T10:30:00Z,2019-12-26T17:22:22.318Z
38cde0e1-1ad4-4319-8322-1d4e3b54203a,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,e5b8b193-e747-463f-aac6-2eb7d3ad5c31,1 MG,CNP/Switched Off/Not Reachable,,2020-05-01T10:30:00Z,2019-12-26T17:22:22.160Z
38d0db72-6eab-4e2c-ad04-676410782d3a,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,93bff52d-a038-4e72-8ba9-232da68ec4e6,Swiggy,Not Interested - Disconnected the Call,,2019-08-14T13:00:00Z,2019-12-26T17:31:27.510Z
38d40394-397e-467d-913e-ee51dc61fd1c,4248b521-ce3f-4897-a30d-35c9ee81f746,204fb85a-fa64-4793-a76c-96f8faaa0474,Zomato,Interested,After 2 days,2019-08-14T15:00:00Z,2019-12-26T17:52:59.105Z
38d6db7d-49f1-49ca-8396-86b82c0a4a6a,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,ce5bcd59-bf05-41a4-99f8-f2162f719dd7,,CNP/Switched Off/Not Reachable,,2020-04-01T10:30:00Z,2019-12-26T17:21:13.009Z
38de9159-fb05-4c0a-8d7d-096becfc9cb6,4248b521-ce3f-4897-a30d-35c9ee81f746,9a667f17-92e6-4564-8958-aea1d715d71c,Swiggy,Not Interested - Not Applied,,2019-07-25T14:00:00Z,2019-12-26T17:36:12.171Z
38e5ddaf-0ab1-49dc-b9f7-92aa90346482,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,1242f6b5-ef9f-4b55-ab24-e00fac68aaba,,CNP/Switched Off/Not Reachable,,2020-04-01T10:30:00Z,2019-12-26T17:21:12.527Z
38e9b6ad-e07c-4cee-8934-5a7986acd37d,4248b521-ce3f-4897-a30d-35c9ee81f746,ee901d20-529f-4764-a20a-d4b9eec3084c,Dunzo,Not Interested - Location Issue,Chitturdurga,2019-10-14T11:00:00Z,2019-12-26T18:09:40.273Z
38ed2d38-a63c-4e29-8036-cabb32e83c00,4248b521-ce3f-4897-a30d-35c9ee81f746,0d10b7a6-87aa-4a56-8140-58cbefc4848f,Zomato,CNP/Switched Off/Not Reachable,,2019-08-29T11:00:00Z,2019-12-26T17:59:56.471Z
38f89bd1-23dc-4320-a2ad-0ee604ae4b3d,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,62435dba-0c48-4e06-8a0a-a36b3ac7a9c1,Uber eats,Switched Off/Not Reachable,,2019-11-07T17:30:00Z,2019-12-26T18:17:20.127Z
38fa025f-e590-4664-a261-9844360d8e8b,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,e68df1d9-4625-4793-9e96-eb9a4fab52b5,Swiggy,Not Interested - Got Other Jobs,,2019-08-02T15:30:00Z,2019-12-26T17:31:26.714Z
3904ad42-7d0a-4154-ae65-0d2c6ec16d7d,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,cf7a37b8-943e-4573-bd17-c609ca858fa4,Swiggy,Wrong Number/Number Not Valid,,2019-08-14T12:30:00Z,2019-12-26T17:31:22.928Z
39061d06-2bb6-47ee-b7b1-bea9357d136d,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,b05817cb-31ac-4e3d-a579-f5129aefbf10,Zomato,Other Reasons,Applyed for friend,2020-05-01T10:30:00Z,2019-12-26T17:22:26.895Z
39163bfb-9a73-4b47-a735-3fedbdb71111,4248b521-ce3f-4897-a30d-35c9ee81f746,a0a1aa69-4707-4ff1-9a54-72b06840a92e,Zomato,CNP/Switched Off/Not Reachable,,2019-07-23T10:30:00Z,2019-12-26T17:40:08.655Z
391c4470-c125-4f6a-9ad7-b0204f6b4e16,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,c246f603-7636-4a66-ba52-9736a1651d7a,Swiggy,Switched Off/Not Reachable/No Incoming,,2019-11-04T15:30:00Z,2019-12-26T18:08:22.322Z
391cf590-dc83-4f0e-a53f-0eebbc5783f5,4248b521-ce3f-4897-a30d-35c9ee81f746,3ea4fdce-93a8-40ab-88d7-28d93d160312,Swiggy,Not Interested - Not Applied,,2019-07-31T14:00:00Z,2019-12-26T17:36:13.121Z
393276b8-698e-49d9-bcfd-d34544ec5ddd,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,04a3feef-a3c1-4295-8c01-8c1ea083db77,1 MG,CNP/Switched Off/Not Reachable,,2020-05-01T10:30:00Z,2019-12-26T17:22:22.226Z
3934d285-1e52-4838-b8c3-b4e705d2754c,4248b521-ce3f-4897-a30d-35c9ee81f746,c35fba19-7a67-4b03-9898-2baba9ce801d,Zomato,CNP/Switched Off/Not Reachable,,2019-08-16T16:30:00Z,2019-12-26T17:52:59.380Z
39414479-5a0a-4a1f-bb19-c0faaf396e4b,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,ebc015e5-5d41-429d-9fc6-822e75d9e90e,Swiggy,CNP/Switched Off/Not Reachable,,2019-08-06T17:30:00Z,2019-12-26T17:31:22.502Z
3945e663-6115-4e1e-9677-81f71d84a45b,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,855557ee-d1b1-4bc9-a329-f886e076d7a1,Zomato,CNP/Switched Off/Not Reachable,,2020-05-01T10:30:00Z,2019-12-26T17:22:23.216Z
394848c1-8ac6-40a9-acd7-20900dd40b25,4248b521-ce3f-4897-a30d-35c9ee81f746,685cc7dd-815e-4693-96a5-4223f3768f62,Swiggy,Not Interested - Disconnected the Call,,2019-08-06T12:00:00Z,2019-12-26T17:36:17.569Z
394c2bc7-4727-4a23-836a-d683af9f1f87,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,982ad7a7-03fc-43f0-a43b-298b4cedb018,Zomato,CNP/Switched Off/Not Reachable,,2020-05-01T10:30:00Z,2019-12-26T17:22:22.780Z
394d16d4-1da7-455b-bfee-7dc3b4d02f26,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,b7f30d14-dc11-4079-b108-7f8a081ba7be,Zomato,Disconnected the Call,,2020-06-01T10:30:00Z,2019-12-26T17:26:37.681Z
39562922-cfa0-4794-8f07-ed7160d862b0,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,8de15124-84a3-4a72-ad1c-10ee37e4e609,Zomato,Not Interested,Not Looking for Job,2020-05-01T10:30:00Z,2019-12-26T17:22:21.491Z
395e350d-02ac-4120-85ca-378ba86b76b8,4248b521-ce3f-4897-a30d-35c9ee81f746,173230a4-3dc1-4360-9920-0979593a0bf0,Micelio,Call Back,Driving,2019-10-14T16:00:00Z,2019-12-26T18:09:38.509Z
3961bde1-103c-4aaa-8289-ad79e9fb3fd2,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,c0d8b490-a30b-4edb-8eef-3f74e2e9a6bd,1 MG,Very Interested,Going on Monday,2020-05-01T10:30:00Z,2019-12-26T17:22:26Z
3964abcd-7ec6-4ba6-94a6-9f52a698e4f4,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,b8236b50-a3a8-4959-91a2-6b32a76e0291,Lynk,Not Interested - Location Issue,Out of chennai,2019-10-14T14:30:00Z,2019-12-26T18:09:38.474Z
396b4378-4c48-4a9b-b5d2-b6412f16468a,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,e36a75a6-b54b-46f8-a95e-6b49875d06d1,1 MG,CNP/Switched Off/Not Reachable,,2020-05-01T10:30:00Z,2019-12-26T17:22:22.301Z
3981fc81-a836-4b61-9ee5-7c18ceb461fb,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,7e086c8c-c94f-4780-8e14-eb200a8327a9,Move in sync,RNR,,2019-12-03T11:30:00Z,2019-12-26T18:17:20.177Z
3988bd99-3e68-4cfc-b290-d63ea0fb1895,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,61485ae7-0798-4616-868b-05847ba232c8,Uber Eats,Switched Off/Not Reachable,,2019-11-07T15:30:00Z,2019-12-26T18:17:19.954Z
398bb8e9-43f4-4c4a-a8dc-065efe3b24f0,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,18faebe8-08fd-49b9-9279-90ca8f465c64,Zomato,Very Interested,Going on Thu,2020-06-01T10:30:00Z,2019-12-26T17:26:36.653Z
3992e9f9-a253-4284-8ea6-c27ed76d7db5,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,7e12c0b8-f137-49b9-bd75-44519126fb9b,BharatPe,Not Applied,Wrong Number,2020-05-01T10:30:00Z,2019-12-26T17:22:22.910Z
39997618-ef64-4b91-ae71-f342b1314713,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,dabc2b4c-75f0-474d-8318-169e127a015a,Dunzo,Not Interested - Location Issue,Out of banglore,2019-10-10T15:30:00Z,2019-12-26T18:08:17.568Z
399d21f8-8fd6-4417-b699-4b9a0c9f446c,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,2d5b96a9-eb83-4ef3-ba05-632f48c6886f,Lalamove,Not Interested - Want Non-Delivery Jobs,Want Nondelivery job,2019-11-15T15:00:00Z,2019-12-26T18:17:15.105Z
399d4b3c-0f69-48fc-b3d3-0a629b52d31d,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,5640f3da-962b-4ebe-8084-3ef7cd66011d,Uber Eats,RNR,,2019-11-18T11:30:00Z,2019-12-26T18:17:17.491Z
399e58e8-af89-4b14-aa15-6c3ae49ee0c0,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,36d9865a-c93e-407e-9ed9-263a2f6b6132,KFC,Not Interested - Want Non-Delivery Jobs,,2019-11-04T13:00:00Z,2019-12-26T18:17:16.414Z
39a20fdb-d32b-45f7-aeba-4434fe853ee6,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,e67282ee-ccfb-4d4b-ad8f-1d0fcfa983a5,Swiggy,Not Interested - Got Other Jobs,,2019-10-10T14:00:00Z,2019-12-26T18:13:51.114Z
39ad00bd-5b2f-446a-93ad-187334338468,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,0209653f-9c77-48d3-893d-86c1321d6e6d,Uber Eats,Number Not Valid/Number Does Not Exist,,2019-10-23T11:00:00Z,2019-12-26T18:08:18.042Z
39b8a097-bde2-4c3a-a5d2-beb88e5666e4,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,39571b67-0c68-4c32-ae7a-e3e69c58a348,Zomato,CNP/Switched Off/Not Reachable,,2020-05-01T10:30:00Z,2019-12-26T17:22:21.053Z
39c150a3-63d5-4ebf-973d-12f870613440,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,fb8aaea5-ec6c-4722-815c-a8563494a354,Uber Eats,Not Interested - Wrong Number,,2019-10-15T15:30:00Z,2019-12-26T18:08:17.895Z
39ca4326-7f13-49b5-8607-240b0a094d72,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,2e21e696-0cdf-44d8-82a0-abd2432ed30e,1 MG,CNP/Switched Off/Not Reachable,,2020-05-01T10:30:00Z,2019-12-26T17:22:22.236Z
39d16029-a3a5-4eeb-b5cb-e8f424f9c687,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,acf8718a-2381-4768-9abb-14c3a05b348b,Uber eats,Very Interested,Going on Thursday,2019-11-06T16:30:00Z,2019-12-26T18:17:16.716Z
39d196c8-6a75-43bf-b11e-564446b6e567,4248b521-ce3f-4897-a30d-35c9ee81f746,f7e1905b-fd25-4bba-8d50-57713d96c1bb,Zomato,Wrong Number/Number Not Valid,,2019-07-24T17:30:00Z,2019-12-26T17:33:38.575Z
39d47442-a73c-4e64-9bc1-a624059c97c0,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,b3623e42-c9d2-4b79-92b7-5e6b9152d188,Swiggy,CNP/Switched Off/Not Reachable,,2019-08-09T14:00:00Z,2019-12-26T17:31:22.611Z
39d8459c-d4a9-458b-be9e-06441c1ab16d,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,7b9384ee-5dce-4a9a-b233-0fa58ab69583,Zomato,Not Applied,Not Applied,2020-05-01T10:30:00Z,2019-12-26T17:22:26.900Z
39d895da-cc10-46ac-b025-e3ac51825ae7,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,20ab7c86-2f16-4cd1-acf5-23a08b3d34ac,Zomato,Wrong Number/Number Not Valid,,2020-06-01T10:30:00Z,2019-12-26T17:26:36.358Z
39dfef8c-85e2-4df0-ac6b-ba0c13e61932,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,ea925649-72b5-4cd0-a4b8-fddcbb55af6b,Zomato,CNP/Switched Off/Not Reachable,,2020-06-01T10:30:00Z,2019-12-26T17:26:37.595Z
39e10b37-f7ee-4721-b9b4-9b2a766b9e96,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,e1e6ffa8-0ee4-4d17-81d0-eeba075b71bf,1 MG,Not Interested,,2020-05-01T10:30:00Z,2019-12-26T17:22:21.873Z
39e2d13b-c896-4cf4-886f-93b887018a66,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,a0390687-05df-430f-aa31-23defc772202,Zomato,Not Applied,Not Interested in Job,2020-05-01T10:30:00Z,2019-12-26T17:22:26.319Z
39f50de1-1e92-406b-b70a-ca33cc73327f,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,daf2f062-db0c-4ffe-9128-6183428bdc7d,Zomato,CNP/Switched Off/Not Reachable,,2020-06-01T10:30:00Z,2019-12-26T17:26:37.748Z
39fd9d4f-50c2-4eff-8a08-3feae872ad4b,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,15ca7538-30b6-4a98-a5d4-fa3fce118b60,Swiggy,Not Interested - Disconnected the Call,,2019-08-13T12:30:00Z,2019-12-26T17:31:27.309Z
3a0174a8-dd30-473c-a127-5e1916aeeb57,4248b521-ce3f-4897-a30d-35c9ee81f746,01628efd-6984-45ce-8e61-80b928404f3d,Swiggy,CNP/Switched Off/Not Reachable,,2019-08-06T14:00:00Z,2019-12-26T17:36:13.633Z
3a01c8a3-951c-46f7-9b6a-0443e9ea0229,89b29324-8f3b-4b50-b3f7-0a3e0918e4d2,9c851d29-2e33-4054-b537-5f89b4b8006d,Zomato,Interested,will come on 21 aug,2019-08-20T14:00:00Z,2019-12-26T17:47:37.629Z
3a05ad39-8f99-4161-8876-3fa19e775a03,fd904600-1e6e-4ab2-8be9-d7903aed9d3d,7dba2fd2-32d9-4064-a545-3e3e6368e614,Swiggy,Not Interested - Not Applied,,2019-08-06T11:00:00Z,2019-12-26T17:31:26.926Z
